"time (UTC)","Array Voltage (V)","Array Current (A)","Input Power (W)","Array Pmax(last sweep) (W)","Array Vmp (last sweep) (V)","Array Voc (last sweep) (V)","Battery Voltage (V)","Battery Voltage(slow) (V)","Battery Terminal Voltage (V)","Battery Sense Voltage (V)","Min. Battery Voltage(slow) (V)","Max. Battery Voltage(slow) (V)","Battery Current (A)","Battery Current(slow) (A)","Output Power (W)","Target Regulation Voltage (V)","Charge State ()","RTS Temperature (C)","Battery Temperature (C)","Heatsink Temperature (C)","Ah Charge Resetable (Ah)","Ah Charge Total (Ah)","kWh Charge Resetable (kWh)","kWh Charge Total (kWh)","LED State ()","Faults ()","Faults Daily ()","Alarms ()","Alarms Daily ()","Hourmeter (hrs)","Settings Switches ()"
"2021-05-18T16:15:19.184+00:00","437.50","-0.05","-20.31","364.00","394.00","464.75","54.78","54.78","54.72","54.78","40.91","91.13","0.02","0.00","0.35","54.50","Float","27.61","27.61","31.09","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15453","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T16:15:24.184+00:00","437.50","-0.05","-20.31","364.00","394.00","464.75","54.78","54.78","54.72","54.78","40.91","91.13","0.02","0.00","0.35","54.50","Float","27.61","27.61","31.09","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15453","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T16:15:29.184+00:00","437.25","-0.05","-18.98","364.00","394.00","464.75","54.91","54.78","54.75","54.78","40.91","91.13","-0.03","-0.00","0.00","54.50","Float","27.61","27.61","31.09","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15453","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T16:15:34.184+00:00","437.25","-0.05","-18.98","364.00","394.00","464.75","54.91","54.78","54.75","54.78","40.91","91.13","-0.03","-0.00","0.00","54.50","Float","27.61","27.61","31.09","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15453","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T16:15:39.184+00:00","437.25","-0.05","-18.98","364.00","394.00","464.75","54.91","54.78","54.75","54.78","40.91","91.13","-0.03","-0.00","0.00","54.50","Float","27.61","27.61","31.09","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15453","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T16:15:44.184+00:00","437.25","-0.01","-18.42","364.00","394.00","464.75","54.78","54.78","54.75","54.78","40.91","91.13","-0.04","0.00","0.00","54.50","Float","27.61","27.61","31.09","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15453","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T16:15:49.185+00:00","437.25","-0.01","-18.42","364.00","394.00","464.75","54.78","54.78","54.75","54.78","40.91","91.13","-0.04","0.00","0.00","54.50","Float","27.61","27.61","31.09","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15453","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T16:15:54.185+00:00","437.25","-0.01","-18.42","364.00","394.00","464.75","54.78","54.78","54.75","54.78","40.91","91.13","-0.04","0.00","0.00","54.50","Float","27.61","27.61","31.09","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15453","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T16:15:59.184+00:00","437.00","-0.04","-14.62","364.00","394.00","464.75","54.78","54.78","54.84","54.88","40.91","91.13","0.00","0.01","0.00","54.50","Float","27.61","27.61","31.09","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15453","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T16:16:04.185+00:00","437.00","-0.04","-14.62","364.00","394.00","464.75","54.78","54.78","54.84","54.88","40.91","91.13","0.00","0.01","0.00","54.50","Float","27.61","27.61","31.09","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15453","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T16:16:09.185+00:00","437.00","-0.04","-14.62","364.00","394.00","464.75","54.78","54.78","54.84","54.88","40.91","91.13","0.00","0.01","0.00","54.50","Float","27.61","27.61","31.09","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15453","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T16:16:14.185+00:00","436.50","-0.04","-18.45","364.00","394.00","464.75","54.88","54.78","54.75","54.78","40.91","91.13","-0.03","0.00","0.32","54.47","Float","27.67","27.67","31.09","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15453","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T16:16:19.185+00:00","436.50","-0.04","-18.45","364.00","394.00","464.75","54.88","54.78","54.75","54.78","40.91","91.13","-0.03","0.00","0.32","54.47","Float","27.67","27.67","31.09","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15453","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T16:16:24.185+00:00","436.50","-0.04","-18.45","364.00","394.00","464.75","54.88","54.78","54.75","54.78","40.91","91.13","-0.03","0.00","0.32","54.47","Float","27.67","27.67","31.09","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15453","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T16:16:29.186+00:00","436.25","-0.04","-18.33","364.00","394.00","464.75","54.78","54.78","54.75","54.75","40.91","91.13","-0.02","0.00","0.00","54.47","Float","27.69","27.69","31.09","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15453","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T16:16:34.186+00:00","436.25","-0.04","-18.33","364.00","394.00","464.75","54.78","54.78","54.75","54.75","40.91","91.13","-0.02","0.00","0.00","54.47","Float","27.69","27.69","31.09","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15453","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T16:16:39.186+00:00","436.25","-0.04","-18.33","364.00","394.00","464.75","54.78","54.78","54.75","54.75","40.91","91.13","-0.02","0.00","0.00","54.47","Float","27.69","27.69","31.09","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15453","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T16:16:44.186+00:00","436.25","-0.04","-20.48","364.00","394.00","464.75","54.78","54.78","54.75","54.78","40.91","91.13","0.26","-0.00","0.15","54.47","Float","27.69","27.69","31.09","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15453","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T16:16:49.186+00:00","436.25","-0.04","-20.48","364.00","394.00","464.75","54.78","54.78","54.75","54.78","40.91","91.13","0.26","-0.00","0.15","54.47","Float","27.69","27.69","31.09","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15453","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T16:16:54.186+00:00","436.25","-0.04","-20.48","364.00","394.00","464.75","54.78","54.78","54.75","54.78","40.91","91.13","0.26","-0.00","0.15","54.47","Float","27.69","27.69","31.09","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15453","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T16:16:59.186+00:00","436.25","-0.05","-21.33","364.00","394.00","464.75","54.78","54.78","54.75","54.78","40.91","91.13","-0.03","-0.00","0.00","54.47","Float","27.69","27.69","31.09","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15453","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T16:17:04.186+00:00","436.25","-0.05","-21.33","364.00","394.00","464.75","54.78","54.78","54.75","54.78","40.91","91.13","-0.03","-0.00","0.00","54.47","Float","27.69","27.69","31.09","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15453","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T16:17:09.186+00:00","436.25","-0.05","-21.33","364.00","394.00","464.75","54.78","54.78","54.75","54.78","40.91","91.13","-0.03","-0.00","0.00","54.47","Float","27.69","27.69","31.09","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15453","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T16:17:14.186+00:00","436.00","-0.04","-20.31","364.00","394.00","464.75","54.91","54.78","54.72","54.78","40.91","91.13","0.02","-0.00","0.05","54.47","Float","27.69","27.69","31.09","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15453","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T16:17:19.187+00:00","436.00","-0.04","-20.31","364.00","394.00","464.75","54.91","54.78","54.72","54.78","40.91","91.13","0.02","-0.00","0.05","54.47","Float","27.69","27.69","31.09","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15453","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T16:17:24.186+00:00","436.00","-0.04","-20.31","364.00","394.00","464.75","54.91","54.78","54.72","54.78","40.91","91.13","0.02","-0.00","0.05","54.47","Float","27.69","27.69","31.09","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15453","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T16:17:29.187+00:00","436.00","-0.04","-20.31","364.00","394.00","464.75","54.91","54.78","54.72","54.78","40.91","91.13","0.02","-0.00","0.05","54.47","Float","27.69","27.69","31.09","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15453","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T16:17:34.186+00:00","435.50","-0.02","-17.27","364.00","394.00","464.75","54.88","54.78","54.72","54.75","40.91","91.13","-0.03","-0.01","0.00","54.47","Float","27.69","27.69","31.09","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15453","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T16:17:39.187+00:00","435.50","-0.02","-17.27","364.00","394.00","464.75","54.88","54.78","54.72","54.75","40.91","91.13","-0.03","-0.01","0.00","54.47","Float","27.69","27.69","31.09","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15453","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T16:17:44.187+00:00","435.50","-0.02","-17.27","364.00","394.00","464.75","54.88","54.78","54.72","54.75","40.91","91.13","-0.03","-0.01","0.00","54.47","Float","27.69","27.69","31.09","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15453","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T16:17:49.187+00:00","435.25","-0.05","-19.89","364.00","394.00","464.75","54.75","54.78","54.84","54.88","40.91","91.13","-0.02","-0.01","0.00","54.47","Float","27.69","27.69","31.09","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15453","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T16:17:54.187+00:00","435.25","-0.05","-19.89","364.00","394.00","464.75","54.75","54.78","54.84","54.88","40.91","91.13","-0.02","-0.01","0.00","54.47","Float","27.69","27.69","31.09","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15453","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T16:17:59.187+00:00","435.25","-0.05","-19.89","364.00","394.00","464.75","54.75","54.78","54.84","54.88","40.91","91.13","-0.02","-0.01","0.00","54.47","Float","27.69","27.69","31.09","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15453","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T16:18:04.187+00:00","434.50","-0.05","-19.30","364.00","394.00","464.75","54.78","54.78","54.75","54.78","40.91","91.13","-0.01","-0.01","0.10","54.47","Float","27.69","27.69","31.08","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15453","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T16:18:09.188+00:00","434.50","-0.05","-19.30","364.00","394.00","464.75","54.78","54.78","54.75","54.78","40.91","91.13","-0.01","-0.01","0.10","54.47","Float","27.69","27.69","31.08","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15453","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T16:18:14.188+00:00","434.50","-0.05","-19.30","364.00","394.00","464.75","54.78","54.78","54.75","54.78","40.91","91.13","-0.01","-0.01","0.10","54.47","Float","27.69","27.69","31.08","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15453","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T16:18:19.188+00:00","434.25","-0.04","-21.36","364.00","394.00","464.75","54.78","54.78","54.72","54.78","40.91","91.13","-0.03","-0.01","0.00","54.47","Float","27.69","27.69","31.06","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15453","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T16:18:24.188+00:00","434.25","-0.04","-21.36","364.00","394.00","464.75","54.78","54.78","54.72","54.78","40.91","91.13","-0.03","-0.01","0.00","54.47","Float","27.69","27.69","31.06","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15453","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T16:18:29.189+00:00","434.25","-0.04","-21.36","364.00","394.00","464.75","54.78","54.78","54.72","54.78","40.91","91.13","-0.03","-0.01","0.00","54.47","Float","27.69","27.69","31.06","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15453","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T16:18:34.188+00:00","434.00","-0.04","-20.17","364.00","394.00","464.75","54.78","54.78","54.72","54.78","40.91","91.13","0.22","-0.01","0.00","54.47","Float","27.69","27.69","31.03","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15453","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T16:18:39.188+00:00","434.00","-0.04","-20.17","364.00","394.00","464.75","54.78","54.78","54.72","54.78","40.91","91.13","0.22","-0.01","0.00","54.47","Float","27.69","27.69","31.03","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15453","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T16:18:44.189+00:00","434.00","-0.04","-20.17","364.00","394.00","464.75","54.78","54.78","54.72","54.78","40.91","91.13","0.22","-0.01","0.00","54.47","Float","27.69","27.69","31.03","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15453","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T16:18:49.188+00:00","433.75","-0.05","-19.17","364.00","394.00","464.75","54.81","54.78","54.72","54.78","40.91","91.13","-0.02","-0.01","0.00","54.47","Float","27.69","27.69","31.02","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15453","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T16:18:54.188+00:00","433.75","-0.05","-19.17","364.00","394.00","464.75","54.81","54.78","54.72","54.78","40.91","91.13","-0.02","-0.01","0.00","54.47","Float","27.69","27.69","31.02","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15453","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T16:18:59.189+00:00","433.75","-0.05","-19.17","364.00","394.00","464.75","54.81","54.78","54.72","54.78","40.91","91.13","-0.02","-0.01","0.00","54.47","Float","27.69","27.69","31.02","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15453","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T16:19:04.188+00:00","433.50","-0.04","-18.94","364.00","394.00","464.75","54.78","54.78","54.75","54.78","40.91","91.13","-0.01","-0.01","0.00","54.47","Float","27.69","27.69","31.02","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15453","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T16:19:09.189+00:00","433.50","-0.04","-18.94","364.00","394.00","464.75","54.78","54.78","54.75","54.78","40.91","91.13","-0.01","-0.01","0.00","54.47","Float","27.69","27.69","31.02","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15453","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T16:19:14.189+00:00","433.50","-0.04","-18.94","364.00","394.00","464.75","54.78","54.78","54.75","54.78","40.91","91.13","-0.01","-0.01","0.00","54.47","Float","27.69","27.69","31.02","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15453","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T16:19:19.189+00:00","433.50","-0.05","-18.89","364.00","394.00","464.75","54.75","54.78","54.75","54.78","40.91","91.13","-0.01","-0.01","0.23","54.47","Float","27.69","27.69","31.02","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15453","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T16:19:24.189+00:00","433.50","-0.05","-18.89","364.00","394.00","464.75","54.75","54.78","54.75","54.78","40.91","91.13","-0.01","-0.01","0.23","54.47","Float","27.69","27.69","31.02","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15453","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T16:19:29.190+00:00","433.50","-0.05","-18.89","364.00","394.00","464.75","54.75","54.78","54.75","54.78","40.91","91.13","-0.01","-0.01","0.23","54.47","Float","27.69","27.69","31.02","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15453","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T16:19:34.189+00:00","433.50","-0.04","-19.94","364.00","394.00","464.75","54.78","54.78","54.84","54.88","40.91","91.13","-0.02","-0.01","0.00","54.47","Float","27.69","27.69","31.00","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15453","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T16:19:39.189+00:00","433.50","-0.04","-19.94","364.00","394.00","464.75","54.78","54.78","54.84","54.88","40.91","91.13","-0.02","-0.01","0.00","54.47","Float","27.69","27.69","31.00","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15453","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T16:19:44.190+00:00","433.50","-0.04","-19.94","364.00","394.00","464.75","54.78","54.78","54.84","54.88","40.91","91.13","-0.02","-0.01","0.00","54.47","Float","27.69","27.69","31.00","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15453","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T16:19:49.190+00:00","433.00","-0.05","-17.69","364.00","394.00","464.75","54.75","54.78","54.84","54.88","40.91","91.13","-0.00","-0.01","0.00","54.47","Float","27.69","27.69","31.00","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15453","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
